spCollection,sample_name,core_ORF,ARG,MRG_type,MRG,NearestDistance,ARG_type
AMDSedi,AMDSedi_TL1-1.metabat2.185.contigs.fa_TL1-1.filtered,NODE_109_length_172634_cov_9.996800_TL1-1_80,patA,Copper_resistance,CORR,53732,fluoroquinolone
AMDSedi,AMDSedi_TL1-1.metabat2.185.contigs.fa_TL1-1.filtered,NODE_248_length_119019_cov_10.425378_TL1-1_40,vanH,Copper_resistance,CORR,4475,glycopeptide
AMDSedi,AMDSedi_TL1-1.metabat2.185.contigs.fa_TL1-1.filtered,NODE_265_length_116417_cov_10.561527_TL1-1_11,penA,Arsenic_resistance,ARSM,50214,beta-lactam
AMDSedi,AMDSedi_TL1-1.metabat2.185.contigs.fa_TL1-1.filtered,NODE_265_length_116417_cov_10.561527_TL1-1_34,tetA(48),Arsenic_resistance,ARSM,25033,tetracycline
AMDSedi,AMDSedi_TL1-1.metabat2.185.contigs.fa_TL1-1.filtered,NODE_265_length_116417_cov_10.561527_TL1-1_50,bacA,Arsenic_resistance,ARSM,8551,bacitracin
AMDSedi,AMDSedi_TL1-1.metabat2.185.contigs.fa_TL1-1.filtered,NODE_318_length_104940_cov_10.276969_TL1-1_23,penA,Multi-metal_resistance,CZCP,21471,beta-lactam
AMDSedi,AMDSedi_TL1-1.metabat2.185.contigs.fa_TL1-1.filtered,NODE_527_length_78901_cov_10.298652_TL1-1_55,vanTrL,Arsenic_resistance,PSTB,37927,glycopeptide
AMDSedi,AMDSedi_TL1-1.metabat2.187.contigs.fa_TL1-1.filtered,NODE_1136_length_49420_cov_8.903191_TL1-1_41,clbC,Multi-metal_resistance,RECGM,2731,phenicol
AMDSedi,AMDSedi_TL1-1.metabat2.187.contigs.fa_TL1-1.filtered,NODE_221_length_127781_cov_8.137497_TL1-1_59,tetA(48),Multi-metal_resistance,RUVBM,27902,tetracycline
AMDSedi,AMDSedi_TL1-1.metabat2.187.contigs.fa_TL1-1.filtered,NODE_486_length_83110_cov_9.139390_TL1-1_47,tetA(48),Multi-metal_resistance,IRLR,1934,tetracycline
AMDSedi,AMDSedi_TL1-1.metabat2.205.contigs.fa_TL1-1.filtered,NODE_215_length_128824_cov_3.833127_TL1-1_12,Staphylococcus_mupA_conferring_resistance_to_mupirocin,Copper_resistance,DNAK,25076,mupirocin
AMDSedi,AMDSedi_TL1-1.metabat2.205.contigs.fa_TL1-1.filtered,NODE_215_length_128824_cov_3.833127_TL1-1_71,bcrA,Copper_resistance,DNAK,28747,bacitracin
AMDSedi,AMDSedi_TL1-1.metabat2.205.contigs.fa_TL1-1.filtered,NODE_269_length_115621_cov_4.010563_TL1-1_15,bcrA,Multi-metal_resistance,RECGM,34302,bacitracin
AMDSedi,AMDSedi_TL1-1.metabat2.205.contigs.fa_TL1-1.filtered,NODE_272_length_114901_cov_4.046657_TL1-1_49,penA,Arsenic_resistance,PSTA,48165,beta-lactam
AMDSedi,AMDSedi_TL1-1.metabat2.205.contigs.fa_TL1-1.filtered,NODE_272_length_114901_cov_4.046657_TL1-1_87,bcrA,Arsenic_resistance,PSTA,9661,bacitracin
AMDSedi,AMDSedi_TL1-1.metabat2.205.contigs.fa_TL1-1.filtered,NODE_659_length_69619_cov_4.223896_TL1-1_52,vanC,Multi-metal_resistance,CUEA,43737,glycopeptide
AMDSedi,AMDSedi_TL1-1.metabat2.205.contigs.fa_TL1-1.filtered,NODE_659_length_69619_cov_4.223896_TL1-1_9,bcrA,Multi-metal_resistance,CUEA,346,bacitracin
AMDSedi,AMDSedi_TL1-1.metabat2.206.contigs.fa_TL1-1.filtered,NODE_300_length_109787_cov_2.321430_TL1-1_80,bcrA,Copper_resistance,DNAK,7245,bacitracin
AMDSedi,AMDSedi_TL1-1.metabat2.21.contigs.fa_TL1-1.filtered,NODE_12_length_373058_cov_4.095747_TL1-1_149,tetA(48),Arsenic_resistance,PSTB,92135,tetracycline
AMDSedi,AMDSedi_TL1-1.metabat2.21.contigs.fa_TL1-1.filtered,NODE_12_length_373058_cov_4.095747_TL1-1_183,vanH,Arsenic_resistance,PSTB,55691,glycopeptide
AMDSedi,AMDSedi_TL1-1.metabat2.21.contigs.fa_TL1-1.filtered,NODE_12_length_373058_cov_4.095747_TL1-1_82,MexV,Arsenic_resistance,PSTB,177499,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.21.contigs.fa_TL1-1.filtered,NODE_12_length_373058_cov_4.095747_TL1-1_83,mexW,Arsenic_resistance,PSTB,174449,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.21.contigs.fa_TL1-1.filtered,NODE_164_length_144843_cov_4.481108_TL1-1_10,OpmB,Multi-metal_resistance,SILA,21000,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.21.contigs.fa_TL1-1.filtered,NODE_164_length_144843_cov_4.481108_TL1-1_110,kasugamycin_resistance_protein_ksgA,Multi-metal_resistance,SILA,84799,aminoglycoside
AMDSedi,AMDSedi_TL1-1.metabat2.21.contigs.fa_TL1-1.filtered,NODE_35_length_279931_cov_4.589913_TL1-1_237,sul4,Copper_resistance,DNAK,20353,sulfonamide
AMDSedi,AMDSedi_TL1-1.metabat2.21.contigs.fa_TL1-1.filtered,NODE_35_length_279931_cov_4.589913_TL1-1_47,mexA,Multi-metal_resistance,RUVBM,16159,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.21.contigs.fa_TL1-1.filtered,NODE_35_length_279931_cov_4.589913_TL1-1_48,acrB,Multi-metal_resistance,RUVBM,17275,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.21.contigs.fa_TL1-1.filtered,NODE_35_length_279931_cov_4.589913_TL1-1_49,oprM,Multi-metal_resistance,RUVBM,20462,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.21.contigs.fa_TL1-1.filtered,NODE_35_length_279931_cov_4.589913_TL1-1_61,tetA(48),Multi-metal_resistance,RUVBM,29640,tetracycline
AMDSedi,AMDSedi_TL1-1.metabat2.21.contigs.fa_TL1-1.filtered,NODE_35_length_279931_cov_4.589913_TL1-1_98,TolC,Multi-metal_resistance,RUVBM,62944,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.21.contigs.fa_TL1-1.filtered,NODE_75_length_212277_cov_4.198779_TL1-1_54,patA,Copper_resistance,DNAK,25991,fluoroquinolone
AMDSedi,AMDSedi_TL1-1.metabat2.21.contigs.fa_TL1-1.filtered,NODE_88_length_194261_cov_4.116229_TL1-1_171,vanTrL,Iron_resistance,ACN,87084,glycopeptide
AMDSedi,AMDSedi_TL1-1.metabat2.21.contigs.fa_TL1-1.filtered,NODE_88_length_194261_cov_4.116229_TL1-1_27,ugd,Multi-metal_resistance,CUEA,21703,peptide
AMDSedi,AMDSedi_TL1-1.metabat2.213.contigs.fa_TL1-1.filtered,NODE_2_length_622901_cov_31.228070_TL1-1_160,oprM,Arsenic_resistance,ARSM,407568,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.213.contigs.fa_TL1-1.filtered,NODE_2_length_622901_cov_31.228070_TL1-1_161,acrB,Arsenic_resistance,ARSM,404512,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.213.contigs.fa_TL1-1.filtered,NODE_2_length_622901_cov_31.228070_TL1-1_162,mexE,Arsenic_resistance,ARSM,403222,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.213.contigs.fa_TL1-1.filtered,NODE_2_length_622901_cov_31.228070_TL1-1_391,patA,Arsenic_resistance,ARSM,155435,fluoroquinolone
AMDSedi,AMDSedi_TL1-1.metabat2.213.contigs.fa_TL1-1.filtered,NODE_2_length_622901_cov_31.228070_TL1-1_441,sul2,Arsenic_resistance,ARSM,99149,sulfonamide
AMDSedi,AMDSedi_TL1-1.metabat2.213.contigs.fa_TL1-1.filtered,NODE_2_length_622901_cov_31.228070_TL1-1_8,penA,Arsenic_resistance,ARSM,569892,beta-lactam
AMDSedi,AMDSedi_TL1-1.metabat2.213.contigs.fa_TL1-1.filtered,NODE_20_length_331818_cov_29.470179_TL1-1_174,multidrug_ABC_transporter,Arsenic_resistance,AIOR,46250,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.213.contigs.fa_TL1-1.filtered,NODE_20_length_331818_cov_29.470179_TL1-1_311,PmrF,Multi-metal_resistance,RUVBM,9080,peptide
AMDSedi,AMDSedi_TL1-1.metabat2.213.contigs.fa_TL1-1.filtered,NODE_24_length_317374_cov_30.492912_TL1-1_112,vanH,Multi-metal_resistance,MODA,107954,glycopeptide
AMDSedi,AMDSedi_TL1-1.metabat2.213.contigs.fa_TL1-1.filtered,NODE_24_length_317374_cov_30.492912_TL1-1_158,major_facilitator_superfamily_transporter,Multi-metal_resistance,MODA,59113,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.213.contigs.fa_TL1-1.filtered,NODE_24_length_317374_cov_30.492912_TL1-1_168,macA,Multi-metal_resistance,MODA,48071,MLS
AMDSedi,AMDSedi_TL1-1.metabat2.213.contigs.fa_TL1-1.filtered,NODE_24_length_317374_cov_30.492912_TL1-1_21,vanTrL,Multi-metal_resistance,MODA,191114,glycopeptide
AMDSedi,AMDSedi_TL1-1.metabat2.213.contigs.fa_TL1-1.filtered,NODE_24_length_317374_cov_30.492912_TL1-1_233,cfrC,Multi-metal_resistance,MODB,27163,phenicol
AMDSedi,AMDSedi_TL1-1.metabat2.213.contigs.fa_TL1-1.filtered,NODE_24_length_317374_cov_30.492912_TL1-1_267,bcrA,Copper_resistance,CORR,30288,bacitracin
AMDSedi,AMDSedi_TL1-1.metabat2.213.contigs.fa_TL1-1.filtered,NODE_24_length_317374_cov_30.492912_TL1-1_282,Staphylococcus_mupA_conferring_resistance_to_mupirocin,Copper_resistance,CORR,13672,mupirocin
AMDSedi,AMDSedi_TL1-1.metabat2.22.contigs.fa_TL1-1.filtered,NODE_8_length_420705_cov_42.367877_TL1-1_103,rpoB2,Zinc_resistance,ZIAA,33461,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.22.contigs.fa_TL1-1.filtered,NODE_8_length_420705_cov_42.367877_TL1-1_377,multidrug_ABC_transporter,Copper_resistance,CTPV,16776,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.237.contigs.fa_TL1-1.filtered,NODE_123_length_164848_cov_6.229746_TL1-1_48,patA,Multi-metal_resistance,SILP,72082,fluoroquinolone
AMDSedi,AMDSedi_TL1-1.metabat2.237.contigs.fa_TL1-1.filtered,NODE_722_length_65166_cov_6.119774_TL1-1_40,patA,Iron_resistance,ACN,36853,fluoroquinolone
AMDSedi,AMDSedi_TL1-1.metabat2.238_sub.contigs.fa_TL1-1.filtered,NODE_34_length_280066_cov_3.000118_TL1-1_112,MexV,Copper_resistance,DNAK,126016,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.246.contigs.fa_TL1-1.filtered,NODE_751_length_63651_cov_1.422392_TL1-1_39,patA,Arsenic_resistance,PSTB,3768,fluoroquinolone
AMDSedi,AMDSedi_TL1-1.metabat2.246.contigs.fa_TL1-1.filtered,NODE_751_length_63651_cov_1.422392_TL1-1_58,tetA(48),Arsenic_resistance,PSTB,21452,tetracycline
AMDSedi,AMDSedi_TL1-1.metabat2.246.contigs.fa_TL1-1.filtered,NODE_751_length_63651_cov_1.422392_TL1-1_61,tetA(48),Arsenic_resistance,PSTB,25464,tetracycline
AMDSedi,AMDSedi_TL1-1.metabat2.246.contigs.fa_TL1-1.filtered,NODE_910_length_56568_cov_1.531653_TL1-1_21,bcrA,Arsenic_resistance,ARST,2117,bacitracin
AMDSedi,AMDSedi_TL1-1.metabat2.246.contigs.fa_TL1-1.filtered,NODE_910_length_56568_cov_1.531653_TL1-1_33,Staphylococcus_mupA_conferring_resistance_to_mupirocin,Arsenic_resistance,ARST,7863,mupirocin
AMDSedi,AMDSedi_TL1-1.metabat2.246.contigs.fa_TL1-1.filtered,NODE_910_length_56568_cov_1.531653_TL1-1_39,vanH,Arsenic_resistance,ARST,14401,glycopeptide
AMDSedi,AMDSedi_TL1-1.metabat2.246.contigs.fa_TL1-1.filtered,NODE_910_length_56568_cov_1.531653_TL1-1_8,patA,Arsenic_resistance,ARST,14711,fluoroquinolone
AMDSedi,AMDSedi_TL1-1.metabat2.262.contigs.fa_TL1-1.filtered,NODE_251_length_118644_cov_2.675895_TL1-1_102,EmrB-QacA_family_major_facilitator_transporter,Multi-metal_resistance,RUVBM,80945,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.262.contigs.fa_TL1-1.filtered,NODE_251_length_118644_cov_2.675895_TL1-1_96,adeC,Multi-metal_resistance,RUVBM,72313,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.262.contigs.fa_TL1-1.filtered,NODE_3396_length_25198_cov_2.749830_TL1-1_8,bcrA,Multi-metal_resistance,CUEA,1517,bacitracin
AMDSedi,AMDSedi_TL1-1.metabat2.263_sub.contigs.fa_TL1-1.filtered,NODE_848_length_58873_cov_1.849641_TL1-1_70,tetA(48),Copper_resistance,CTPV,49883,tetracycline
AMDSedi,AMDSedi_TL1-1.metabat2.266.contigs.fa_TL1-1.filtered,NODE_4960_length_19481_cov_1.628501_TL1-1_20,qacA,Copper_resistance,DNAK,3517,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.276.contigs.fa_TL1-1.filtered,NODE_4_length_560124_cov_14.299098_TL1-1_470,rpoB2,Copper_resistance,ACTPC,270009,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.276.contigs.fa_TL1-1.filtered,NODE_4_length_560124_cov_14.299098_TL1-1_543,efrB,Copper_resistance,ACTPC,344658,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.276.contigs.fa_TL1-1.filtered,NODE_4_length_560124_cov_14.299098_TL1-1_544,efrA,Copper_resistance,ACTPC,346532,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.278.contigs.fa_TL1-1.filtered,NODE_1100_length_50409_cov_5.872976_TL1-1_11,clbA,Copper_resistance,CORR,14710,phenicol
AMDSedi,AMDSedi_TL1-1.metabat2.278.contigs.fa_TL1-1.filtered,NODE_142_length_155290_cov_5.270638_TL1-1_13,multidrug_ABC_transporter,Copper_resistance,CTPV,117092,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.278.contigs.fa_TL1-1.filtered,NODE_142_length_155290_cov_5.270638_TL1-1_51,cpxA,Copper_resistance,CTPV,71632,aminoglycoside:aminocoumarin
AMDSedi,AMDSedi_TL1-1.metabat2.278.contigs.fa_TL1-1.filtered,NODE_142_length_155290_cov_5.270638_TL1-1_54,macA,Copper_resistance,CTPV,68035,MLS
AMDSedi,AMDSedi_TL1-1.metabat2.278.contigs.fa_TL1-1.filtered,NODE_385_length_95894_cov_5.847411_TL1-1_26,major_facilitator_superfamily_transporter,Copper_resistance,DNAK,4015,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.280.contigs.fa_TL1-1.filtered,NODE_43_length_260117_cov_17.853883_TL1-1_233,EmrB-QacA_family_major_facilitator_transporter,Arsenic_resistance,ARSB,189950,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.280.contigs.fa_TL1-1.filtered,NODE_43_length_260117_cov_17.853883_TL1-1_87,vanA,Arsenic_resistance,ARSB,29177,glycopeptide
AMDSedi,AMDSedi_TL1-1.metabat2.280.contigs.fa_TL1-1.filtered,NODE_43_length_260117_cov_17.853883_TL1-1_96,penA,Arsenic_resistance,ARSB,40432,beta-lactam
AMDSedi,AMDSedi_TL1-1.metabat2.282.contigs.fa_TL1-1.filtered,NODE_27_length_311652_cov_6.280433_TL1-1_145,multidrug_ABC_transporter,Copper_resistance,DNAK,88847,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.282.contigs.fa_TL1-1.filtered,NODE_27_length_311652_cov_6.280433_TL1-1_214,multidrug_ABC_transporter,Copper_resistance,DNAK,14805,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.282.contigs.fa_TL1-1.filtered,NODE_27_length_311652_cov_6.280433_TL1-1_215,vanH,Copper_resistance,DNAK,13724,glycopeptide
AMDSedi,AMDSedi_TL1-1.metabat2.282.contigs.fa_TL1-1.filtered,NODE_27_length_311652_cov_6.280433_TL1-1_216,multidrug_ABC_transporter,Copper_resistance,DNAK,11922,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.282.contigs.fa_TL1-1.filtered,NODE_27_length_311652_cov_6.280433_TL1-1_56,macA,Copper_resistance,CTPV,58238,MLS
AMDSedi,AMDSedi_TL1-1.metabat2.282.contigs.fa_TL1-1.filtered,NODE_27_length_311652_cov_6.280433_TL1-1_81,bacA,Copper_resistance,CTPV,82898,bacitracin
AMDSedi,AMDSedi_TL1-1.metabat2.283.contigs.fa_TL1-1.filtered,NODE_242_length_120299_cov_3.952568_TL1-1_13,tetA(48),Zinc_resistance,ZRAR,12063,tetracycline
AMDSedi,AMDSedi_TL1-1.metabat2.283.contigs.fa_TL1-1.filtered,NODE_242_length_120299_cov_3.952568_TL1-1_80,macA,Zinc_resistance,ZRAR,80047,MLS
AMDSedi,AMDSedi_TL1-1.metabat2.283.contigs.fa_TL1-1.filtered,NODE_437_length_89644_cov_3.567155_TL1-1_51,multidrug_ABC_transporter,Copper_resistance,CORR,39044,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.283.contigs.fa_TL1-1.filtered,NODE_532_length_78492_cov_3.580195_TL1-1_51,multidrug_ABC_transporter,Arsenic_resistance,AIOR,32355,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.283.contigs.fa_TL1-1.filtered,NODE_532_length_78492_cov_3.580195_TL1-1_52,multidrug_ABC_transporter,Arsenic_resistance,AIOR,34191,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.283.contigs.fa_TL1-1.filtered,NODE_734_length_64430_cov_3.776962_TL1-1_47,vanG,Copper_resistance,DNAK,49652,glycopeptide
AMDSedi,AMDSedi_TL1-1.metabat2.283.contigs.fa_TL1-1.filtered,NODE_86_length_197362_cov_3.922995_TL1-1_108,major_facilitator_superfamily_transporter,Arsenic_resistance,ARST,4876,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.283.contigs.fa_TL1-1.filtered,NODE_86_length_197362_cov_3.922995_TL1-1_39,chloramphenicol_and_florfenicol_resistance,Arsenic_resistance,ARST,65988,phenicol
AMDSedi,AMDSedi_TL1-1.metabat2.285.contigs.fa_TL1-1.filtered,NODE_1371_length_44491_cov_6.101366_TL1-1_14,multidrug_ABC_transporter,Copper_resistance,DNAK,3390,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.285.contigs.fa_TL1-1.filtered,NODE_13747_length_9673_cov_6.454012_TL1-1_7,emrB,Copper_resistance,ACTPC,860,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.285.contigs.fa_TL1-1.filtered,NODE_329_length_103587_cov_6.767205_TL1-1_7,cfrC,Arsenic_resistance,ARST,45141,phenicol
AMDSedi,AMDSedi_TL1-1.metabat2.287.contigs.fa_TL1-1.filtered,NODE_3951_length_22725_cov_6.395477_TL1-1_10,bcrA,Multi-metal_resistance,RECGM,9455,bacitracin
AMDSedi,AMDSedi_TL1-1.metabat2.291.contigs.fa_TL1-1.filtered,NODE_2267_length_32537_cov_10.055168_TL1-1_20,bcrA,Copper_resistance,COPA,980,bacitracin
AMDSedi,AMDSedi_TL1-1.metabat2.291.contigs.fa_TL1-1.filtered,NODE_5667_length_17802_cov_10.241867_TL1-1_3,tetA(48),Multi-metal_resistance,MODA,10475,tetracycline
AMDSedi,AMDSedi_TL1-1.metabat2.296.contigs.fa_TL1-1.filtered,NODE_1139_length_49262_cov_10.320057_TL1-1_45,chloramphenicol_and_florfenicol_resistance,Multi-metal_resistance,RECGM,7434,phenicol
AMDSedi,AMDSedi_TL1-1.metabat2.296.contigs.fa_TL1-1.filtered,NODE_12538_length_10291_cov_10.639217_TL1-1_5,EmrB-QacA_family_major_facilitator_transporter,Iron_resistance,ACN,2850,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.296.contigs.fa_TL1-1.filtered,NODE_23499_length_6604_cov_10.919253_TL1-1_6,bcrA,Multi-metal_resistance,RUVBM,274,bacitracin
AMDSedi,AMDSedi_TL1-1.metabat2.296.contigs.fa_TL1-1.filtered,NODE_2672_length_29387_cov_10.707997_TL1-1_10,tetA(48),Nickel_resistance,HOXN,3321,tetracycline
AMDSedi,AMDSedi_TL1-1.metabat2.297_sub.contigs.fa_TL1-1.filtered,NODE_602_length_73373_cov_10.661920_TL1-1_5,tetA(48),Mercury_resistance,MERA,67505,tetracycline
AMDSedi,AMDSedi_TL1-1.metabat2.297_sub.contigs.fa_TL1-1.filtered,NODE_602_length_73373_cov_10.661920_TL1-1_61,patA,Mercury_resistance,MERA,7761,fluoroquinolone
AMDSedi,AMDSedi_TL1-1.metabat2.297_sub.contigs.fa_TL1-1.filtered,NODE_68_length_217798_cov_12.277368_TL1-1_47,multidrug_ABC_transporter,Multi-metal_resistance,RUVBM,12415,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.297_sub.contigs.fa_TL1-1.filtered,NODE_7_length_434454_cov_12.346923_TL1-1_256,tetA(48),Multi-metal_resistance,RECGM,14671,tetracycline
AMDSedi,AMDSedi_TL1-1.metabat2.297_sub.contigs.fa_TL1-1.filtered,NODE_7_length_434454_cov_12.346923_TL1-1_257,tetB(48),Multi-metal_resistance,RECGM,15702,tetracycline
AMDSedi,AMDSedi_TL1-1.metabat2.297_sub.contigs.fa_TL1-1.filtered,NODE_7_length_434454_cov_12.346923_TL1-1_336,kasugamycin_resistance_protein_ksgA,Multi-metal_resistance,IRLR,5996,aminoglycoside
AMDSedi,AMDSedi_TL1-1.metabat2.308.contigs.fa_TL1-1.filtered,NODE_15254_length_8983_cov_1.369467_TL1-1_1,tetA(48),Arsenic_resistance,ARST,2055,tetracycline
AMDSedi,AMDSedi_TL1-1.metabat2.308.contigs.fa_TL1-1.filtered,NODE_3564_length_24427_cov_1.377654_TL1-1_17,tetA(48),Multi-metal_resistance,CUEA,11962,tetracycline
AMDSedi,AMDSedi_TL1-1.metabat2.33.contigs.fa_TL1-1.filtered,NODE_7671_length_14472_cov_2.525131_TL1-1_9,chloramphenicol_and_florfenicol_resistance,Copper_resistance,DNAK,2466,phenicol
AMDSedi,AMDSedi_TL1-1.metabat2.44.contigs.fa_TL1-1.filtered,NODE_10586_length_11581_cov_2.843286_TL1-1_6,cfrC,Arsenic_resistance,ARSM,1984,phenicol
AMDSedi,AMDSedi_TL1-1.metabat2.44.contigs.fa_TL1-1.filtered,NODE_1208_length_47720_cov_2.742147_TL1-1_32,vanB,Copper_resistance,DNAK,22217,glycopeptide
AMDSedi,AMDSedi_TL1-1.metabat2.44.contigs.fa_TL1-1.filtered,NODE_382_length_96055_cov_2.983998_TL1-1_75,tetA(48),Multi-metal_resistance,RECGM,21613,tetracycline
AMDSedi,AMDSedi_TL1-1.metabat2.44.contigs.fa_TL1-1.filtered,NODE_382_length_96055_cov_2.983998_TL1-1_76,tetB(48),Multi-metal_resistance,RECGM,22617,tetracycline
AMDSedi,AMDSedi_TL1-1.metabat2.44.contigs.fa_TL1-1.filtered,NODE_5830_length_17465_cov_3.011651_TL1-1_8,bcrA,Multi-metal_resistance,NIA,4726,bacitracin
AMDSedi,AMDSedi_TL1-1.metabat2.44.contigs.fa_TL1-1.filtered,NODE_619_length_72467_cov_3.041678_TL1-1_28,multidrug_ABC_transporter,Multi-metal_resistance,RUVBM,12917,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.5.contigs.fa_TL1-1.filtered,NODE_11_length_394184_cov_4.443867_TL1-1_230,PmrF,Multi-metal_resistance,SILA,140689,peptide
AMDSedi,AMDSedi_TL1-1.metabat2.5.contigs.fa_TL1-1.filtered,NODE_11_length_394184_cov_4.443867_TL1-1_6,sul4,Arsenic_resistance,ARST,6939,sulfonamide
AMDSedi,AMDSedi_TL1-1.metabat2.54.contigs.fa_TL1-1.filtered,NODE_105_length_177879_cov_10.037766_TL1-1_11,bacA,Multi-metal_resistance,ARSBM,29787,bacitracin
AMDSedi,AMDSedi_TL1-1.metabat2.54.contigs.fa_TL1-1.filtered,NODE_105_length_177879_cov_10.037766_TL1-1_42,patA,Multi-metal_resistance,ARSBM,6558,fluoroquinolone
AMDSedi,AMDSedi_TL1-1.metabat2.60.contigs.fa_TL1-1.filtered,NODE_124_length_164252_cov_4.872207_TL1-1_39,kasugamycin_resistance_protein_ksgA,Multi-metal_resistance,SILA,109055,aminoglycoside
AMDSedi,AMDSedi_TL1-1.metabat2.63.contigs.fa_TL1-1.filtered,NODE_1950_length_36065_cov_4.007819_TL1-1_15,MexV,Arsenic_resistance,ARST,4295,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.63.contigs.fa_TL1-1.filtered,NODE_1950_length_36065_cov_4.007819_TL1-1_16,acrB,Arsenic_resistance,ARST,1241,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.63.contigs.fa_TL1-1.filtered,NODE_295_length_110454_cov_4.006626_TL1-1_36,MuxB,Copper_resistance,CTPG,58942,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.63.contigs.fa_TL1-1.filtered,NODE_295_length_110454_cov_4.006626_TL1-1_37,mdtA,Copper_resistance,CTPG,57610,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.63.contigs.fa_TL1-1.filtered,NODE_81_length_204815_cov_3.881488_TL1-1_80,EmrB-QacA_family_major_facilitator_transporter,Arsenic_resistance,AIOR,34220,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.63.contigs.fa_TL1-1.filtered,NODE_81_length_204815_cov_3.881488_TL1-1_81,EmrB-QacA_family_major_facilitator_transporter,Arsenic_resistance,AIOR,36203,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.66.contigs.fa_TL1-1.filtered,NODE_143_length_155228_cov_34.266362_TL1-1_76,multidrug_ABC_transporter,Arsenic_resistance,AIOR,45005,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.66.contigs.fa_TL1-1.filtered,NODE_2161_length_33706_cov_35.282587_TL1-1_10,OpmB,Arsenic_resistance,PSTC,12635,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.66.contigs.fa_TL1-1.filtered,NODE_890_length_57361_cov_36.733061_TL1-1_28,penA,Chromium_resistance,CHRC,19161,beta-lactam
AMDSedi,AMDSedi_TL1-1.metabat2.66.contigs.fa_TL1-1.filtered,NODE_993_length_53567_cov_35.577769_TL1-1_19,bcrA,Copper_resistance,CORR,2729,bacitracin
AMDSedi,AMDSedi_TL1-1.metabat2.70.contigs.fa_TL1-1.filtered,NODE_11741_length_10778_cov_3.232936_TL1-1_6,bcrA,Nickel_resistance,HOXN,3083,bacitracin
AMDSedi,AMDSedi_TL1-1.metabat2.70.contigs.fa_TL1-1.filtered,NODE_11741_length_10778_cov_3.232936_TL1-1_8,bcrA,Nickel_resistance,HOXN,4808,bacitracin
AMDSedi,AMDSedi_TL1-1.metabat2.70.contigs.fa_TL1-1.filtered,NODE_3544_length_24524_cov_3.230930_TL1-1_16,tetA(48),Multi-metal_resistance,IRLR,8296,tetracycline
AMDSedi,AMDSedi_TL1-1.metabat2.70.contigs.fa_TL1-1.filtered,NODE_4328_length_21325_cov_2.999481_TL1-1_4,bcrA,Iron_resistance,FURA,9165,bacitracin
AMDSedi,AMDSedi_TL1-1.metabat2.70.contigs.fa_TL1-1.filtered,NODE_560_length_76839_cov_3.160822_TL1-1_32,multidrug_ABC_transporter,Copper_resistance,COPR,13635,multidrug
AMDSedi,AMDSedi_TL1-1.metabat2.70.contigs.fa_TL1-1.filtered,NODE_560_length_76839_cov_3.160822_TL1-1_33,efrA,Copper_resistance,COPR,11995,multidrug
